County Code|County Name|Station Code|Station Name
37|Kakamega|037204102000602|ST.ELIZABETH LUREKO GIRLS SECONDARY 
37|Kakamega|037204102000701|MUMIAS MUSLIM PRIMARY 
37|Kakamega|037204102000702|MUMIAS MUSLIM PRIMARY 
37|Kakamega|037204102000703|MUMIAS MUSLIM PRIMARY 
37|Kakamega|037204102000704|MUMIAS MUSLIM PRIMARY 
37|Kakamega|037204102000801|NYAPORA PRIMARY SCHOOL 
37|Kakamega|037204102000802|NYAPORA PRIMARY SCHOOL 
37|Kakamega|037204102000901|ST. PETERS BOYS BOARDING PRIMARY SCHOOL 
37|Kakamega|037204102001001|MUMIAS TOWNSHIP PRIMARY SCHOOL 
37|Kakamega|037204102001002|MUMIAS TOWNSHIP PRIMARY SCHOOL 
37|Kakamega|037204102001003|MUMIAS TOWNSHIP PRIMARY SCHOOL 
37|Kakamega|037204102001004|MUMIAS TOWNSHIP PRIMARY SCHOOL 
37|Kakamega|037204102001101|ST. ANNES NURSERY 
37|Kakamega|037204102001201|ST. JOSEPHS MIXED SECONDARY SCHOOL 
37|Kakamega|037204102001202|ST. JOSEPHS MIXED SECONDARY SCHOOL 
37|Kakamega|037204102001301|SHIBALE PRIMARY SCHOOL 
37|Kakamega|037204102001302|SHIBALE PRIMARY SCHOOL 
37|Kakamega|037204102001401|ST.MARY'S GIRLS SECONDARY 
37|Kakamega|037204102001501|ST. ANNES PRIMARY SCHOOL 
37|Kakamega|037204102001601|ST. MARTINS DEAF SCHOOL 
37|Kakamega|037204102001701|EMUCHIMI HEALTH CENTRE 
37|Kakamega|037204102001801|ST. ROMANOS MATAWA SECONDARY SCHOOL 
37|Kakamega|037204102101901|MUMIAS COMPLEX PRIMARY 
37|Kakamega|037204102101902|MUMIAS COMPLEX PRIMARY 
37|Kakamega|037204102102001|ICHINGA PRIMARY SCHOOL 
37|Kakamega|037204102102101|SHEIKH KHALIFA PRIMARY 
37|Kakamega|037204102102102|SHEIKH KHALIFA PRIMARY 
37|Kakamega|037204102102103|SHEIKH KHALIFA PRIMARY 
37|Kakamega|037204102102201|EMASANGA MOSQUE 
37|Kakamega|037204102102202|EMASANGA MOSQUE 
37|Kakamega|037204102102301|MUMIAS CENTRAL PRIMARY SCHOOL 
37|Kakamega|037204102102302|MUMIAS CENTRAL PRIMARY SCHOOL 
37|Kakamega|037204102102401|ICHINGA HEALTH CENTRE 
37|Kakamega|037204102202501|IYABO PRIMARY SCHOOL 
37|Kakamega|037204102202601|NYAPETA PRIMARY SCHOOL 
37|Kakamega|037204102202602|NYAPETA PRIMARY SCHOOL 
37|Kakamega|037204102202701|IHONJE PRIMARY SCHOOL 
37|Kakamega|037204102202702|IHONJE PRIMARY SCHOOL 
37|Kakamega|037204102202801|BUTOBE PRIMARY SCHOOL 
37|Kakamega|037204102202901|EMAUNGU PRIMARY SCHOOL 
37|Kakamega|037204102203001|BUCHITU PRIMARY SCHOOL 
37|Kakamega|037204102203101|BUCHIFI PRIMARY SCHOOL 
37|Kakamega|037204102203102|BUCHIFI PRIMARY SCHOOL 
37|Kakamega|037204102203201|BUMIA PRIMARY SCHOOL 
37|Kakamega|037204102203202|BUMIA PRIMARY SCHOOL 
37|Kakamega|037204102203301|WANG'NYANG' PRIMARY SCHOOL 
37|Kakamega|037204102203401|EMUKHUWA PRIMARY SCHOOL 
37|Kakamega|037204102203501|LUKONGO PRIMARY SCHOOL 
37|Kakamega|037204102203502|LUKONGO PRIMARY SCHOOL 
37|Kakamega|037204102203601|BUKAYA PRIMARY SCHOOL 
37|Kakamega|037204102203602|BUKAYA PRIMARY SCHOOL 
37|Kakamega|037204102203701|ETENJE PRIMARY SCHOOL 
37|Kakamega|037204102203702|ETENJE PRIMARY SCHOOL 
37|Kakamega|037204102203801|EMUBERI PRIMARY SCHOOL 
37|Kakamega|037204102203901|EBUYENJERE PRIMARY SCHOOL 
37|Kakamega|037204102204001|KHUNGWANI PRIMARY SCHOOL 
37|Kakamega|037204102204101|ELUKALA PRIMARY SCHOOL 
37|Kakamega|037204102304201|BUMALA PRIMARY SCHOOL 
37|Kakamega|037204102304202|BUMALA PRIMARY SCHOOL 
37|Kakamega|037204102304301|BUYUNDO PRIMARY SCHOOL 
37|Kakamega|037204102304401|ST. JOSEPH UGANA PRIMARY SCHOOL 
37|Kakamega|037204102304402|ST. JOSEPH UGANA PRIMARY SCHOOL 
37|Kakamega|037204102304501|UTENDE PRIMARY SCHOOL 
37|Kakamega|037204102304502|UTENDE PRIMARY SCHOOL 
37|Kakamega|037204102304601|ST. PATRICKS LUSHEYA PRIMARY 
37|Kakamega|037204102304701|MILIMANI PRIMARY SCHOOL 
37|Kakamega|037204102304702|MILIMANI PRIMARY SCHOOL 
37|Kakamega|037204102304801|MUSANDA PRIMARY SCHOOL 
37|Kakamega|037204102304802|MUSANDA PRIMARY SCHOOL 
37|Kakamega|037204102304901|ESHIKALAME PRIMARY 
37|Kakamega|037204102304902|ESHIKALAME PRIMARY 
37|Kakamega|037204102305001|ESHIHAKA PRIMARY SCHOOL 
37|Kakamega|037204102305002|ESHIHAKA PRIMARY SCHOOL 
37|Kakamega|037204102305101|AHONG'INJO PRIMARY SCHOOOL 
37|Kakamega|037204102305102|AHONG'INJO PRIMARY SCHOOOL 
37|Kakamega|037204102305201|INGUSI PRIMARY SCHOOL 
37|Kakamega|037204102305202|INGUSI PRIMARY SCHOOL 
37|Kakamega|037204102305203|INGUSI PRIMARY SCHOOL 
37|Kakamega|037204102305301|MUSANDA SECONDARY SCHOOL 
37|Kakamega|037204102305302|MUSANDA SECONDARY SCHOOL 
37|Kakamega|037204102305401|BUCHIRINYA PRIMARY SCHOOL 
37|Kakamega|037204102305501|ESHIBINA PRIMARY SCHOOL 
37|Kakamega|037205102400101|BUMWENDE PRIMARY SCHOOL 
37|Kakamega|037205102400102|BUMWENDE PRIMARY SCHOOL 
37|Kakamega|037205102400201|SHITOTO PRIMARY SCHOOL 
37|Kakamega|037205102400202|SHITOTO PRIMARY SCHOOL 
37|Kakamega|037205102400301|LUBINU PRIMARY SCHOOL 
37|Kakamega|037205102400302|LUBINU PRIMARY SCHOOL 
37|Kakamega|037205102400303|LUBINU PRIMARY SCHOOL 
37|Kakamega|037205102400401|SHIBINGA WEST PRIMARY SCHOOL 
37|Kakamega|037205102400402|SHIBINGA WEST PRIMARY SCHOOL 
37|Kakamega|037205102400501|INDANGALASIA PRIMARY SCHOOL 
37|Kakamega|037205102400502|INDANGALASIA PRIMARY SCHOOL 
37|Kakamega|037205102400601|EMACHINA PRIMARY SCHOOL 
37|Kakamega|037205102400701|EKERO MARKET CENTRE 
37|Kakamega|037205102400801|KAMASHIA PRIMARY SCHOOL 
37|Kakamega|037205102400802|KAMASHIA PRIMARY SCHOOL 
37|Kakamega|037205102400901|EBWALIRO PRIMARY SCHOOL 
37|Kakamega|037205102400902|EBWALIRO PRIMARY SCHOOL 
37|Kakamega|037205102401001|EBUBOLE PRIMARY 
37|Kakamega|037205102401002|EBUBOLE PRIMARY 
37|Kakamega|037205102401101|MWICHINA PRIMARY SCHOOL 
37|Kakamega|037205102401201|SHIANDEREMA PRIMARY SCHOOL 
37|Kakamega|037205102401202|SHIANDEREMA PRIMARY SCHOOL 
37|Kakamega|037205102401301|EMAKHWALE PRIMARY SCHOOL 
37|Kakamega|037205102401302|EMAKHWALE PRIMARY SCHOOL 
37|Kakamega|037205102401303|EMAKHWALE PRIMARY SCHOOL 
37|Kakamega|037205102401401|ESHIKUFU PRIMARY SCHOOL 
37|Kakamega|037205102401501|LUSHEYA HEALTH CENTRE 
37|Kakamega|037205102401502|LUSHEYA HEALTH CENTRE 
37|Kakamega|037205102401601|EKERO PAG NURSERY SCHOOL 
37|Kakamega|037205102401701|ELWASAMBI PRIMARY SCHOOL 
37|Kakamega|037205102501801|MARABA PRIMARY SCHOOL 
37|Kakamega|037205102501901|MUSANGO PRIMARY SCHOOL 
37|Kakamega|037205102501902|MUSANGO PRIMARY SCHOOL 
37|Kakamega|037205102502001|MAKUNGA PRIMARY SCHOOL 
37|Kakamega|037205102502002|MAKUNGA PRIMARY SCHOOL 
37|Kakamega|037205102502101|MURONI PRIMARY SCHOOL 
37|Kakamega|037205102502102|MURONI PRIMARY SCHOOL 
37|Kakamega|037205102502103|MURONI PRIMARY SCHOOL 
37|Kakamega|037205102502201|EPANJA PRIMARY SCHOOL 
37|Kakamega|037205102502301|MABANGA PRIMARY SCHOOL 
37|Kakamega|037205102502302|MABANGA PRIMARY SCHOOL 
37|Kakamega|037205102502401|KHAIMBA PRIMARY SCHOOL 
37|Kakamega|037205102502402|KHAIMBA PRIMARY SCHOOL 
37|Kakamega|037205102502403|KHAIMBA PRIMARY SCHOOL 
37|Kakamega|037205102502501|ISONGO PRIMARY SCHOOL 
37|Kakamega|037205102502502|ISONGO PRIMARY SCHOOL 
37|Kakamega|037205102502601|PETROS PRIMARY SCHOOL 
37|Kakamega|037205102502701|ESHIAKHULO PRIMARY SCHOOL 
37|Kakamega|037205102502702|ESHIAKHULO PRIMARY SCHOOL 
37|Kakamega|037205102502801|ISANGO PRIMARY SCHOOL 
37|Kakamega|037205102502901|MUTONO PRIMARY SCHOOL 
37|Kakamega|037205102502902|MUTONO PRIMARY SCHOOL 
37|Kakamega|037205102503001|EMUTETEMO PRIMARY SCHOOL 
37|Kakamega|037205102503002|EMUTETEMO PRIMARY SCHOOL 
37|Kakamega|037205102503101|MALAHA PRIMARY SCHOOL 
37|Kakamega|037205102503102|MALAHA PRIMARY SCHOOL 
37|Kakamega|037205102503201|EMUKHALARI PRIMARY SCHOOL 
37|Kakamega|037205102503301|SHISENYE PRIMARY SCHOOL 
37|Kakamega|037205102503401|MALAHA YOUTH POLYTECHNIC 
37|Kakamega|037205102503501|MAKUNGA HEALTH CENTRE 
37|Kakamega|037205102503502|MAKUNGA HEALTH CENTRE 
37|Kakamega|037205102503601|MARABA SECONDARY SCHOOL 
37|Kakamega|037205102603701|KHAUNGA PRIMARY SCHOOL 
37|Kakamega|037205102603702|KHAUNGA PRIMARY SCHOOL 
37|Kakamega|037205102603801|MAHOLA PRIMARY SCHOOL 
37|Kakamega|037205102603802|MAHOLA PRIMARY SCHOOL 
37|Kakamega|037205102603901|KHABONDI PRIMARY SCHOOL 
37|Kakamega|037205102603902|KHABONDI PRIMARY SCHOOL 
37|Kakamega|037205102604001|EBUBERE PRIMARY SCHOOL 
37|Kakamega|037205102604101|MUNG'ANG'A PRIMARY SCHOOL 
37|Kakamega|037205102604102|MUNG'ANG'A PRIMARY SCHOOL 
37|Kakamega|037205102604103|MUNG'ANG'A PRIMARY SCHOOL 
37|Kakamega|037205102604201|MUNGABIRA PRIMARY SCHOOL 
37|Kakamega|037205102604301|BUMINI PRIMARY 
37|Kakamega|037205102604302|BUMINI PRIMARY 
37|Kakamega|037205102604303|BUMINI PRIMARY 
37|Kakamega|037205102604401|MUKAMBI PRIMARY SCHOOL 
37|Kakamega|037205102604402|MUKAMBI PRIMARY SCHOOL 
37|Kakamega|037205102604403|MUKAMBI PRIMARY SCHOOL 
37|Kakamega|037205102604501|KHABAKAYA PRIMARY SCHOOL 
37|Kakamega|037205102604502|KHABAKAYA PRIMARY SCHOOL 
37|Kakamega|037205102604601|ELUCHE PRIMARY SCHOOL 
37|Kakamega|037205102604602|ELUCHE PRIMARY SCHOOL 
37|Kakamega|037205102604701|MWITOTI PRIMARY SCHOOL 
37|Kakamega|037205102604702|MWITOTI PRIMARY SCHOOL 
37|Kakamega|037205102604801|RISE AND SHINE PRY SCHOOL FOR DISABLED 
37|Kakamega|037205102604802|RISE AND SHINE PRY SCHOOL FOR DISABLED 
37|Kakamega|037205102604901|BUMINI SECONDARY 
37|Kakamega|037205102605001|MUNG'ANG'A HEALTH CENTRE 
37|Kakamega|037205102605101|MALAHA MARKET 
37|Kakamega|037205102605201|BOOKER ACADEMY PRIMARY 
37|Kakamega|037206102700101|ESHIKHONDI PRIMARY SCHOOL 
37|Kakamega|037206102700102|ESHIKHONDI PRIMARY SCHOOL 
37|Kakamega|037206102700201|ST. PAUL S EJINJA PRIMARY SCHOOL 
37|Kakamega|037206102700202|ST. PAUL S EJINJA PRIMARY SCHOOL 
37|Kakamega|037206102700203|ST. PAUL S EJINJA PRIMARY SCHOOL 
37|Kakamega|037206102700301|KOYONZO PRIMARY SCHOOL 
37|Kakamega|037206102700302|KOYONZO PRIMARY SCHOOL 
37|Kakamega|037206102700303|KOYONZO PRIMARY SCHOOL 
37|Kakamega|037206102700304|KOYONZO PRIMARY SCHOOL 
37|Kakamega|037206102700401|NGAIRWE PRIMARY SCHOOL 
37|Kakamega|037206102700402|NGAIRWE PRIMARY SCHOOL 
37|Kakamega|037206102700501|EJINJA PRIMARY SCHOOL 
37|Kakamega|037206102700502|EJINJA PRIMARY SCHOOL 
37|Kakamega|037206102700601|SAYANGWE PRIMARY SCHOOL 
37|Kakamega|037206102700701|ITETE PRIMARY SCHOOL 
37|Kakamega|037206102700702|ITETE PRIMARY SCHOOL 
37|Kakamega|037206102700703|ITETE PRIMARY SCHOOL 
37|Kakamega|037206102700801|INDANGALASIA PRIMARY SCHOOL 
37|Kakamega|037206102700802|INDANGALASIA PRIMARY SCHOOL 
37|Kakamega|037206102700901|ESHIRUMBWE PRIMARY SCHOOL 
37|Kakamega|037206102700902|ESHIRUMBWE PRIMARY SCHOOL 
37|Kakamega|037206102700903|ESHIRUMBWE PRIMARY SCHOOL 
37|Kakamega|037206102701001|EBUTALIKO PRIMARY SCHOOL 
37|Kakamega|037206102701002|EBUTALIKO PRIMARY SCHOOL 
37|Kakamega|037206102701101|NANYENI PRIMARY SCHOOL 
37|Kakamega|037206102701102|NANYENI PRIMARY SCHOOL 
37|Kakamega|037206102701201|NYAPORA PRIMARY SCHOOL 
37|Kakamega|037206102701301|EMUBERI PRIMARY SCHOOL 
37|Kakamega|037206102701302|EMUBERI PRIMARY SCHOOL 
37|Kakamega|037206102701401|NYAMBULA PRIMARY SCHOOL 
37|Kakamega|037206102801501|MAKUNDA PRIMARY SCHOOL 
37|Kakamega|037206102801502|MAKUNDA PRIMARY SCHOOL 
37|Kakamega|037206102801601|BULIMBO PRIMARY SCHOOL 
37|Kakamega|037206102801602|BULIMBO PRIMARY SCHOOL 
37|Kakamega|037206102801603|BULIMBO PRIMARY SCHOOL 
37|Kakamega|037206102801604|BULIMBO PRIMARY SCHOOL 
37|Kakamega|037206102801701|ESHIBANZE PRIMARY SCHOOL 
37|Kakamega|037206102801702|ESHIBANZE PRIMARY SCHOOL 
37|Kakamega|037206102801801|SHIYABO PRIMARY SCHOOL 
37|Kakamega|037206102801901|KHABUKOSHE PRIMARY SCHOOL 
37|Kakamega|037206102801902|KHABUKOSHE PRIMARY SCHOOL 
37|Kakamega|037206102802001|MUKHWEYA PRIMARY SCHOOL 
37|Kakamega|037206102802002|MUKHWEYA PRIMARY SCHOOL 
37|Kakamega|037206102802101|NAMULUNGU AC PRIMARY SCHOOL 
37|Kakamega|037206102802102|NAMULUNGU AC PRIMARY SCHOOL 
37|Kakamega|037206102802201|NAMULUNGU MUSLIM PRIMARY 
37|Kakamega|037206102802202|NAMULUNGU MUSLIM PRIMARY 
37|Kakamega|037206102802301|NAMALENGE PRIMARY SCHOOL 
37|Kakamega|037206102802302|NAMALENGE PRIMARY SCHOOL 
37|Kakamega|037206102802401|NAMASANDA PRIMARY SCHOOL 
37|Kakamega|037206102802402|NAMASANDA PRIMARY SCHOOL 
37|Kakamega|037206102802501|WAMUKOYA MUSLIM PRIMARY SCHOOL 
37|Kakamega|037206102802502|WAMUKOYA MUSLIM PRIMARY SCHOOL 
37|Kakamega|037206102902601|KHALABA PRIMARY SCHOOL 
37|Kakamega|037206102902602|KHALABA PRIMARY SCHOOL 
37|Kakamega|037206102902701|BUSOMBI PRIMARY SCHOOL 
37|Kakamega|037206102902702|BUSOMBI PRIMARY SCHOOL 
37|Kakamega|037206102902801|NAMAMBA PRIMARY SCHOOL 
37|Kakamega|037206102902802|NAMAMBA PRIMARY SCHOOL 
37|Kakamega|037206102902803|NAMAMBA PRIMARY SCHOOL 
37|Kakamega|037206102902901|MAKOKHWE PRIMARY SCHOOL 
37|Kakamega|037206102902902|MAKOKHWE PRIMARY SCHOOL 
37|Kakamega|037206102903001|BUSAMBE PRIMARY SCHOOL 
37|Kakamega|037206102903002|BUSAMBE PRIMARY SCHOOL 
37|Kakamega|037206102903101|BULONGA PRIMARY SCHOOL 
37|Kakamega|037206102903201|LUTASIO PRIMARY SCHOOL 
37|Kakamega|037206102903202|LUTASIO PRIMARY SCHOOL 
37|Kakamega|037206102903301|KANDAI PRIMARY SCHOOL 
37|Kakamega|037206103003401|KHOLERA PRIMARY SCHOOL 
37|Kakamega|037206103003402|KHOLERA PRIMARY SCHOOL 
37|Kakamega|037206103003403|KHOLERA PRIMARY SCHOOL 
37|Kakamega|037206103003501|MARINDA PRIMARY SCHOOL 
37|Kakamega|037206103003502|MARINDA PRIMARY SCHOOL 
37|Kakamega|037206103003601|MAYONI PRIMARY SCHOOL 
37|Kakamega|037206103003602|MAYONI PRIMARY SCHOOL 
37|Kakamega|037206103003603|MAYONI PRIMARY SCHOOL 
37|Kakamega|037206103003701|MWIRA PRIMARY SCHOOL 
37|Kakamega|037206103003702|MWIRA PRIMARY SCHOOL 
37|Kakamega|037206103003703|MWIRA PRIMARY SCHOOL 
37|Kakamega|037206103003801|EMANANI PRIMARY SCHOOL 
37|Kakamega|037206103003802|EMANANI PRIMARY SCHOOL 
37|Kakamega|037206103003803|EMANANI PRIMARY SCHOOL 
37|Kakamega|037206103003901|EMAKALE PRIMARY SCHOOL 
37|Kakamega|037206103003902|EMAKALE PRIMARY SCHOOL 
37|Kakamega|037206103003903|EMAKALE PRIMARY SCHOOL 
37|Kakamega|037206103004001|MATUNGU PRIMARY SCHOOL 
37|Kakamega|037206103004002|MATUNGU PRIMARY SCHOOL 
37|Kakamega|037206103004003|MATUNGU PRIMARY SCHOOL 
37|Kakamega|037206103004101|EMURABE PRIMARY SCHOOL 
37|Kakamega|037206103004201|EBUBAMBULA PRIMARY SCHOOL 
37|Kakamega|037206103004301|MUNANGA PRIMARY SCHOOL 
37|Kakamega|037206103104401|KADIMA ACK PRIMARY SCHOOL 
37|Kakamega|037206103104501|LUNG ANYIRO PRIMARY SCHOOL 
37|Kakamega|037206103104502|LUNG ANYIRO PRIMARY SCHOOL 
37|Kakamega|037206103104601|LUBANGA PRIMARY SCHOOL 
37|Kakamega|037206103104602|LUBANGA PRIMARY SCHOOL 
37|Kakamega|037206103104701|MUNAMI PRIMARY SCHOOL 
37|Kakamega|037206103104702|MUNAMI PRIMARY SCHOOL 
37|Kakamega|037206103104801|MUNGORE PRIMARY SCHOOL 
37|Kakamega|037206103104802|MUNGORE PRIMARY SCHOOL 
37|Kakamega|037206103104901|NAMBEREKEYA PRIMARY SCHOOL 
37|Kakamega|037206103105001|NYAPWAKA PRIMARY SCHOOL 
37|Kakamega|037206103105002|NYAPWAKA PRIMARY SCHOOL 
37|Kakamega|037206103105101|NAMAYIAKALO PRIMARY SCHOOL 
37|Kakamega|037206103105201|NAMALASIRE PRIMARY SCHOOL 
37|Kakamega|037206103105202|NAMALASIRE PRIMARY SCHOOL 
37|Kakamega|037206103105301|MUKUNYUKU PRIMARY SCHOOL 
37|Kakamega|037206103105401|MIRERE PRIMARY SCHOOL 
37|Kakamega|037206103105402|MIRERE PRIMARY SCHOOL 
37|Kakamega|037206103105403|MIRERE PRIMARY SCHOOL 
37|Kakamega|037206103105501|MUNGAKHA PRIMARY SCHOOL 
37|Kakamega|037206103105502|MUNGAKHA PRIMARY SCHOOL 
37|Kakamega|037206103105601|NAMAMALI MUSLIM PRIMARY SCHOOL 
37|Kakamega|037206103105602|NAMAMALI MUSLIM PRIMARY SCHOOL 
37|Kakamega|037206103105701|NAMANGA PRIMARY SCHOOL 
37|Kakamega|037207103200101|EMATENDE PRIMARY SCHOOL 
37|Kakamega|037207103200201|ESHITARI PRIMARY SCHOOL 
37|Kakamega|037207103200202|ESHITARI PRIMARY SCHOOL 
37|Kakamega|037207103200301|IRANDA PRIMARY SCHOOL 
37|Kakamega|037207103200302|IRANDA PRIMARY SCHOOL 
37|Kakamega|037207103200401|ITUTI PRIMARY SCHOOL 
37|Kakamega|037207103200402|ITUTI PRIMARY SCHOOL 
37|Kakamega|037207103200501|EMUNUKU PRIMARY SCHOOL 
37|Kakamega|037207103200601|ESHITOYI PRIMARY SCHOOL 
37|Kakamega|037207103200602|ESHITOYI PRIMARY SCHOOL 
37|Kakamega|037207103200701|EHIKANGU PRIMARY SCHOOL 
37|Kakamega|037207103200702|EHIKANGU PRIMARY SCHOOL 
37|Kakamega|037207103200801|BUMAMU PRIMARY SCHOOL 
37|Kakamega|037207103200802|BUMAMU PRIMARY SCHOOL 
37|Kakamega|037207103200803|BUMAMU PRIMARY SCHOOL 
37|Kakamega|037207103200901|LUNZA PRIMARY SCHOOL 
37|Kakamega|037207103200902|LUNZA PRIMARY SCHOOL 
37|Kakamega|037207103201001|IMANGA PRIMARY SCHOOL 
37|Kakamega|037207103201101|ESHIRUNYIRE PRIMARY SCHOOL 
37|Kakamega|037207103201201|MANYIKA PRIMARY SCHOOL 
37|Kakamega|037207103201301|MULUWA PRIMARY SCHOOL 
37|Kakamega|037207103201401|BUCHENYA PRIMARY SCHOOL 
37|Kakamega|037207103201402|BUCHENYA PRIMARY SCHOOL 
37|Kakamega|037207103201403|BUCHENYA PRIMARY SCHOOL 
37|Kakamega|037207103201404|BUCHENYA PRIMARY SCHOOL 
37|Kakamega|037207103201501|EMUKANGU PRIMARY SCHOOL 
37|Kakamega|037207103201601|BULULWE PRIMARY SCHOOL 
37|Kakamega|037207103301701|ESHIREMBE PRIMARY SCHOOL 
37|Kakamega|037207103301702|ESHIREMBE PRIMARY SCHOOL 
37|Kakamega|037207103301801|BUTERE PRIMARY SCHOOL 
37|Kakamega|037207103301802|BUTERE PRIMARY SCHOOL 
37|Kakamega|037207103301803|BUTERE PRIMARY SCHOOL 
37|Kakamega|037207103301804|BUTERE PRIMARY SCHOOL 
37|Kakamega|037207103301901|BUTERE POLTECHNIC 
37|Kakamega|037207103301902|BUTERE POLTECHNIC 
37|Kakamega|037207103302001|SHIYIRO PRIMARY SCHOOL 
37|Kakamega|037207103302002|SHIYIRO PRIMARY SCHOOL 
37|Kakamega|037207103302101|BUKOLWE PRIMARY SCHOOL 
37|Kakamega|037207103302102|BUKOLWE PRIMARY SCHOOL 
37|Kakamega|037207103302103|BUKOLWE PRIMARY SCHOOL 
37|Kakamega|037207103302201|MUTOMA PRIMARY SCHOOL 
37|Kakamega|037207103302202|MUTOMA PRIMARY SCHOOL 
37|Kakamega|037207103302301|SHINAMWENYULI PRMARY. SCHOOL 
37|Kakamega|037207103302302|SHINAMWENYULI PRMARY. SCHOOL 
37|Kakamega|037207103302401|SHIBUCHE PRIMARY SCHOOL 
37|Kakamega|037207103302402|SHIBUCHE PRIMARY SCHOOL 
37|Kakamega|037207103302501|MUSERE PRIMARY SCHOOL 
37|Kakamega|037207103302601|EBULAFU PRIMARY SCHOOL 
37|Kakamega|037207103302701|ESHIYANZA PRIMARY SCHOOL 
37|Kakamega|037207103302702|ESHIYANZA PRIMARY SCHOOL 
37|Kakamega|037207103302801|BULANDA A.C PRIMARY SCHOOL 
37|Kakamega|037207103302802|BULANDA A.C PRIMARY SCHOOL 
37|Kakamega|037207103302901|NYENYESI PRIMARY SCHOOL 
37|Kakamega|037207103302902|NYENYESI PRIMARY SCHOOL 
37|Kakamega|037207103303001|SHITSITSWI PRIMARY SCHOOL 
37|Kakamega|037207103303002|SHITSITSWI PRIMARY SCHOOL 
37|Kakamega|037207103303003|SHITSITSWI PRIMARY SCHOOL 
37|Kakamega|037207103303101|MATAWA PRIMARY SCHOOL 
37|Kakamega|037207103303102|MATAWA PRIMARY SCHOOL 
37|Kakamega|037207103303201|IBOKOLO PRIMARY SCHOOL 
37|Kakamega|037207103303202|IBOKOLO PRIMARY SCHOOL 
37|Kakamega|037207103303301|SHIBANGA PRIMARUY SCHOOL 
37|Kakamega|037207103303401|ELUKOKHO PRIMARY SCHOOL 
37|Kakamega|037207103403501|SHIKUNGA PRIMARY SCHOOL 
37|Kakamega|037207103403502|SHIKUNGA PRIMARY SCHOOL 
37|Kakamega|037207103403601|SHINYULU PRIMARY SCHOOL 
37|Kakamega|037207103403701|ESHISISIA PRIMARY SCHOOL 
37|Kakamega|037207103403801|EBUBOKO PRIMARY SCHOOL 
37|Kakamega|037207103403901|EMARENYO PRIMARY SCHOOL 
37|Kakamega|037207103403902|EMARENYO PRIMARY SCHOOL 
37|Kakamega|037207103404001|MUYUNDI PRIMARY SCHOOL 
37|Kakamega|037207103404002|MUYUNDI PRIMARY SCHOOL 
37|Kakamega|037207103404101|EBUTSETSE PRIMARY SCHOOL 
37|Kakamega|037207103404201|ESHIRUMBA PRIMARY SCHOOL 
37|Kakamega|037207103404301|MANYULIA PRIMARY SCHOOL 
37|Kakamega|037207103404401|SHIANDA PRIMARY SCHOOL 
37|Kakamega|037207103404402|SHIANDA PRIMARY SCHOOL 
37|Kakamega|037207103404501|IKOKWA PRIMARY SCHOOL 
37|Kakamega|037207103404601|MABOLE PRIMARY SCHOOL 
37|Kakamega|037207103404602|MABOLE PRIMARY SCHOOL 
37|Kakamega|037207103404603|MABOLE PRIMARY SCHOOL 
37|Kakamega|037207103404701|EBUBALA PRIMARY SCHOOL 
37|Kakamega|037207103404801|ESHITSAKHA PRIMARY SCHOOL 
37|Kakamega|037207103504901|EMUSUNGURI PRIMARY SCHOOL 
37|Kakamega|037207103504902|EMUSUNGURI PRIMARY SCHOOL 
37|Kakamega|037207103505001|SHIRAKALU PRIMARY SCHOOL 
37|Kakamega|037207103505101|SHIRAHA PRIMARY SCHOOL 
37|Kakamega|037207103505102|SHIRAHA PRIMARY SCHOOL 
37|Kakamega|037207103505201|EBUTUNYI PRIMARY SCHOOL 
37|Kakamega|037207103505301|BULANDA R.C PRIMARY SCHOOL 
37|Kakamega|037207103505401|INAYA PRIMARY SCHOOL 
37|Kakamega|037207103505501|ELUFUMBO PRIMARY SCHOOL 
37|Kakamega|037207103505502|ELUFUMBO PRIMARY SCHOOL 
37|Kakamega|037207103505601|EBUTAYI PRIMARY SCHOOL 
37|Kakamega|037207103505701|EMASHERE PRIMARY SCHOOL 
37|Kakamega|037207103505801|LUKOHE PRIMARY SCHOOL 
37|Kakamega|037207103505802|LUKOHE PRIMARY SCHOOL 
37|Kakamega|037207103505901|MWILALA PRIMARY SCHOOL 
37|Kakamega|037207103506001|SHIKOMERE PRIMARY SCHOOL 
37|Kakamega|037207103506101|ESHIKHOLOBE PRIMARY SCHOOL 
37|Kakamega|037207103506201|ESHIBIMBI PRIMARY SCHOOL 
37|Kakamega|037207103506301|BUKURA PRIMARY SCHOOL 
37|Kakamega|037207103506302|BUKURA PRIMARY SCHOOL 
37|Kakamega|037207103506303|BUKURA PRIMARY SCHOOL 
37|Kakamega|037207103606401|EMAUKO PRIMATY SCHOOL 
37|Kakamega|037207103606501|EBUKUTI PRIMARY SCHOOL 
37|Kakamega|037207103606601|MANYALA PRIMARY SCHOOL 
37|Kakamega|037207103606602|MANYALA PRIMARY SCHOOL 
37|Kakamega|037207103606701|EKENDERO PRIMARY SCHOOL 
37|Kakamega|037207103606801|ETATIRA PRIMARY SCHOOL 
37|Kakamega|037207103606901|MUKOYE PRIMARY SCHOOL 
37|Kakamega|037207103606902|MUKOYE PRIMARY SCHOOL 
37|Kakamega|037207103607001|SHIKULU PRIMARY SCHOOL 
37|Kakamega|037207103607101|EBUKHOKORO PRIMARY SCHOOL 
